2347167796,2016-03-13 09:00:00,2241
7086361926,2016-03-24 16:00:00,2237
1503960366,2016-03-23 14:00:00,2233
4057192912,2016-03-14 05:00:00,2233
8877689391,2016-04-02 14:00:00,2229
5577150313,2016-03-20 09:00:00,2228
5577150313,2016-03-23 11:00:00,2228
7007744171,2016-04-11 18:00:00,2224
6775888955,2016-03-12 08:00:00,2222
1644430081,2016-04-02 14:00:00,2220
7007744171,2016-04-06 17:00:00,2218
6962181067,2016-03-30 10:00:00,2217
2347167796,2016-04-04 20:00:00,2216
1503960366,2016-03-30 18:00:00,2216
2022484408,2016-04-05 11:00:00,2215
5553957443,2016-04-11 17:00:00,2213
6775888955,2016-04-07 08:00:00,2211
1503960366,2016-04-04 19:00:00,2211
3372868164,2016-03-29 10:00:00,2210
8877689391,2016-04-06 12:00:00,2209
6117666160,2016-03-25 11:00:00,2206
5577150313,2016-03-13 09:00:00,2203
6962181067,2016-04-06 11:00:00,2203
8877689391,2016-04-02 13:00:00,2203
8877689391,2016-03-19 23:00:00,2203
8378563200,2016-04-04 18:00:00,2202
1644430081,2016-04-09 18:00:00,2200
1644430081,2016-03-22 21:00:00,2200
2347167796,2016-03-15 18:00:00,2200
5577150313,2016-03-19 17:00:00,2197
2022484408,2016-03-30 14:00:00,2197
6962181067,2016-03-28 16:00:00,2195
5577150313,2016-03-31 16:00:00,2193
6775888955,2016-03-18 22:00:00,2192
7007744171,2016-04-10 12:00:00,2191
5577150313,2016-03-12 16:00:00,2189
6775888955,2016-03-26 17:00:00,2187
1503960366,2016-04-01 20:00:00,2185
6775888955,2016-03-21 12:00:00,2184
6775888955,2016-03-28 14:00:00,2184
7007744171,2016-04-02 11:00:00,2184
6962181067,2016-03-18 22:00:00,2177
5577150313,2016-04-09 17:00:00,2176
8053475328,2016-04-03 19:00:00,2173
8378563200,2016-04-05 12:00:00,2172
1503960366,2016-03-25 20:00:00,2172
6290855005,2016-03-20 09:00:00,2172
6117666160,2016-04-04 19:00:00,2172
1644430081,2016-04-09 21:00:00,2170
5553957443,2016-03-29 16:00:00,2170
8877689391,2016-03-27 14:00:00,2169
2347167796,2016-03-27 14:00:00,2163
1644430081,2016-03-22 19:00:00,2162
5553957443,2016-03-29 07:00:00,2161
3977333714,2016-03-15 21:00:00,2161
3372868164,2016-04-07 10:00:00,2160
6962181067,2016-04-10 13:00:00,2158
4020332650,2016-04-02 13:00:00,2154
2347167796,2016-03-26 09:00:00,2153
2347167796,2016-04-11 18:00:00,2152
8583815059,2016-03-29 12:00:00,2152
1644430081,2016-03-12 19:00:00,2148
2022484408,2016-03-31 11:00:00,2148
6962181067,2016-03-21 12:00:00,2146
2022484408,2016-04-06 18:00:00,2146
8877689391,2016-04-03 11:00:00,2145
4319703577,2016-04-01 19:00:00,2143
1927972279,2016-03-28 16:00:00,2142
1927972279,2016-03-22 10:00:00,2139
5577150313,2016-03-13 10:00:00,2138
3372868164,2016-03-17 09:00:00,2138
2022484408,2016-03-21 09:00:00,2138
2022484408,2016-04-07 11:00:00,2138
7007744171,2016-03-13 14:00:00,2138
6775888955,2016-03-26 10:00:00,2132
1644430081,2016-03-16 19:00:00,2132
6962181067,2016-03-25 17:00:00,2130
1644430081,2016-04-07 21:00:00,2130
6775888955,2016-03-19 17:00:00,2127
6117666160,2016-04-02 09:00:00,2127
3977333714,2016-04-07 19:00:00,2124
8877689391,2016-03-13 19:00:00,2123
2347167796,2016-03-22 21:00:00,2121
6962181067,2016-03-20 20:00:00,2121
2347167796,2016-04-09 11:00:00,2120
7086361926,2016-03-27 07:00:00,2119
6290855005,2016-03-28 11:00:00,2116
6290855005,2016-03-22 11:00:00,2116
5577150313,2016-03-30 19:00:00,2114
2347167796,2016-03-29 07:00:00,2111
8792009665,2016-03-27 17:00:00,2111
7086361926,2016-03-18 13:00:00,2111
5577150313,2016-04-04 16:00:00,2109
5577150313,2016-03-19 07:00:00,2107
8792009665,2016-04-02 15:00:00,2104
2347167796,2016-03-27 15:00:00,2103
5577150313,2016-03-28 13:00:00,2099
1503960366,2016-04-08 19:00:00,2098
2347167796,2016-04-06 19:00:00,2098
6775888955,2016-04-06 17:00:00,2096
